"YYYY","MM","DD","hh","WD","WSPD","GST","WVHT","DPD","APD","MWD","BAR","ATMP","WTMP","DEWP","VIS","TIDE"
2003,4,1,9,305,5.5,7.3,0.95,12.5,4.53,999,1015.8,-1.1,3.5,-8.8,99,99
2003,4,1,10,302,5.9,7.1,0.9,12.5,4.6,999,1016.5,-1.4,3.3,-7.6,99,99
2003,4,1,11,282,7.3,9.4,0.89,14.29,4.42,999,1017.3,-1.4,3.2,-7.9,99,99
2003,4,1,12,277,8.5,10.7,0.91,11.11,4.35,999,1018,-1.1,3.2,-9.2,99,99
2003,4,1,13,270,7,8.9,0.98,12.5,4.51,999,1018.1,-1.1,3.2,-11.9,99,99
2003,4,1,14,281,6.7,8.6,0.86,12.5,4.51,999,1018.3,-0.8,3.2,-10.7,99,99
2003,4,1,15,270,5.2,7.4,0.78,12.5,4.4,999,1018.6,-0.4,3.5,-11.7,99,99
2003,4,1,16,262,5.2,6.9,0.77,12.5,5.03,999,1018.1,0.3,3.5,-10.8,99,99
2003,4,1,17,250,5,6.3,0.77,11.11,5.7,999,1017.4,1.2,3.6,-9.7,99,99
2003,4,1,18,220,3.2,5.2,0.8,11.11,6.4,999,1016.8,2.2,3.6,-8.6,99,99
2003,4,1,19,224,2.1,3,0.79,11.11,7.78,999,1015.9,3.5,3.9,-8.1,99,99
2003,4,1,20,220,4.4,6.1,0.67,12.5,8.29,999,1015.4,4.3,4,-6.5,99,99
2003,4,1,21,229,8.6,10.5,0.64,11.11,6.57,999,1014.9,4.6,4,-5.1,99,99
2003,4,1,22,231,3.4,4.6,0.72,12.5,4.27,999,1015,1.7,3.9,-0.9,99,99
2003,4,1,23,184,5.8,7.4,0.67,14.29,4.99,999,1014.5,2.7,3.9,-2.4,99,99
2003,4,2,0,166,7.1,8.5,0.75,11.11,4.28,999,1014.4,0.9,3.6,0.1,99,99
2003,4,2,1,182,7,8.3,0.8,12.5,4.04,999,1014.9,1.2,3.6,-0.7,99,99
2003,4,2,2,191,3.4,4.4,0.8,11.11,4.62,999,1015,1.2,3.6,-1.1,99,99
2003,4,2,3,166,3.2,4,0.73,11.11,4.55,999,1013.8,1.2,3.6,-0.6,99,99
2003,4,2,4,170,2.1,2.5,0.7,12.5,4.55,999,1013.4,1.6,3.6,0,99,99
2003,4,2,5,320,1.1,1.8,0.64,11.11,4.78,999,1013.4,1.7,3.6,0,99,99
2003,4,2,6,345,2.8,3.5,0.64,10,4.89,999,1013.5,1.7,3.6,-0.1,99,99
2003,4,2,7,347,2.7,3.5,0.62,11.11,4.93,999,1013.6,2,3.6,0.2,99,99
2003,4,2,8,354,2.6,3.5,0.56,11.11,5.13,999,1014.2,2.1,3.6,0.3,99,99
2003,4,2,9,343,2.6,3.1,0.59,11.11,5.47,999,1014.3,2.1,3.6,0,99,99
2003,4,2,10,329,3.2,3.8,0.58,10,5.69,999,1015,2.2,3.6,-0.3,99,99
2003,4,2,11,346,3.6,4.3,0.46,11.11,5.13,999,1016.3,2.3,3.6,0,99,99
2003,4,2,12,341,3.4,4,0.48,11.11,5.97,999,1016.6,2.3,3.6,-0.2,99,99
2003,4,2,13,335,3.3,4,0.48,10,5.74,999,1017.3,2.4,3.9,0.3,99,99
2003,4,2,14,12,3.3,4.3,0.43,10,5.19,999,1018.1,2.1,3.9,-0.1,99,99
2003,4,2,15,5,2.6,3.4,0.38,10,5.25,999,1018.2,2.4,3.9,-0.3,99,99
2003,4,2,16,44,3,4.2,0.35,10,4.99,999,1017.9,2.3,4,-0.3,99,99
2003,4,2,17,47,1.3,2.1,0.37,11.11,4.81,999,1018.1,2.1,4.3,-0.4,99,99
2003,4,2,18,75,3.5,4.1,0.38,11.11,4.64,999,1017.2,2.3,4.7,-0.1,99,99
2003,4,2,19,62,3.8,4.6,0.38,10,5.31,999,1016.7,2.7,4.4,0.6,99,99
2003,4,2,20,84,4.1,5.1,0.36,10,5.49,999,1015.8,2.5,4.4,0.4,99,99
2003,4,2,21,80,4.5,5.4,0.41,10,5.98,999,1016,2.7,4.2,0.5,99,99
2003,4,2,22,106,4.1,4.8,0.44,10,5.56,999,1016.4,2.7,4,0.9,99,99
2003,4,2,23,148,4.9,5.7,0.42,10,5.18,999,1017,3,4,1.3,99,99
2003,4,3,0,142,2.6,3.1,0.41,10,5.3,999,1018,3,4,1.7,99,99
2003,4,3,1,110,2.4,2.8,0.41,10,5.2,999,1018.2,2.9,4,1.7,99,99
2003,4,3,2,141,2.3,2.7,0.42,10,5.15,999,1018.1,3.1,4,2.4,99,99
2003,4,3,3,163,5,5.5,0.44,11.11,5.1,999,1017.4,3.2,4,2,99,99
2003,4,3,4,180,5,5.9,0.43,11.11,5.28,999,1017.3,3.5,4,2.1,99,99
2003,4,3,5,231,1.4,1.7,0.48,11.11,5,999,1017.5,3.5,4,2.3,99,99
2003,4,3,6,58,0.5,1.2,0.43,10,5.19,999,1016.7,3.2,4,2.2,99,99
2003,4,3,7,57,1.2,1.5,0.41,10,5.27,999,1016.6,3.2,4.2,2.5,99,99
2003,4,3,8,44,2.5,2.9,0.39,10,5.46,999,1016.5,3.2,4.3,2.7,99,99
2003,4,3,9,21,2.7,3.2,0.39,11.11,5.84,999,1016.7,3.2,4,2.6,99,99
2003,4,3,10,8,3,3.5,0.4,10,6.01,999,1017.7,3.5,4,2.7,99,99
2003,4,3,11,29,1.8,2.2,0.41,10,6.7,999,1018.1,3.6,4,2.8,99,99
2003,4,3,12,22,2.2,2.7,0.4,10,6.75,999,1018,3.6,4,2.9,99,99
2003,4,3,13,24,2.7,3.3,0.38,10,6.27,999,1018,3.6,4.3,2.8,99,99
2003,4,3,14,35,3.3,3.8,0.41,9.09,5.94,999,1018.1,3.6,4,2.8,99,99
2003,4,3,15,25,3.4,4.2,0.4,11.11,5.96,999,1018.7,3.6,4,2.9,99,99
2003,4,3,16,35,3.2,3.8,0.41,10,5.53,999,1018.2,3.6,4,3,99,99
2003,4,3,17,44,4.7,5.8,0.45,10,5.03,999,1018.6,3.6,4,2.2,99,99
2003,4,3,18,44,5.8,7.2,0.48,10,4.21,999,1018,3.9,3.9,1,99,99
2003,4,3,19,35,6.4,7.5,0.66,3.03,3.52,999,1017.7,3.2,3.9,0.9,99,99
2003,4,3,20,41,5.9,6.9,0.75,3.7,3.65,999,1017.3,3.2,3.7,1.2,99,99
2003,4,3,21,41,5.2,6,0.72,4,3.82,999,1017.3,3.2,3.6,1.5,99,99
2003,4,3,22,51,4.6,6,0.75,4.17,3.79,999,1017.3,3.2,3.9,1.1,99,99
2003,4,3,23,38,4.3,5.2,0.72,4.76,4.21,999,1017.4,3.2,3.9,1,99,99
2003,4,4,0,10,4.4,5.2,0.77,4.76,4.39,999,1018.5,3.1,3.9,0.2,99,99
2003,4,4,1,49,3.7,4.9,0.71,5,4.3,999,1018.1,3.1,3.9,0.5,99,99
2003,4,4,2,54,4.4,5.2,0.69,4.17,4.24,999,1017.9,2.8,3.9,1.1,99,99
2003,4,4,3,55,3.8,4.4,0.68,4.35,4.3,999,1017.9,2.8,3.6,1.1,99,99
2003,4,4,4,47,3.2,3.7,0.68,5,4.35,999,1017.4,2.7,3.6,0.8,99,99
2003,4,4,5,50,3.2,3.7,0.61,4.76,4.26,999,1016.8,2.4,3.5,1.2,99,99
2003,4,4,6,31,2.3,2.9,0.57,4.17,4.28,999,1016.6,2.4,3.5,1.2,99,99
2003,4,4,7,30,2.7,3.4,0.53,4.55,4.4,999,1016.4,2.4,3.5,1.6,99,99
2003,4,4,8,10,4.2,4.8,0.51,4.35,4.35,999,1016.6,1.6,3.6,1.2,99,99
2003,4,4,9,20,7.4,8.9,0.53,4.76,4.57,999,1016.8,0.9,3.6,0.8,99,99
2003,4,4,10,23,11.4,13.5,0.92,3.33,3.49,999,1016.7,0.5,3.6,-0.1,99,99
2003,4,4,11,23,12.3,14.4,1.22,4.35,3.89,999,1018.1,0.5,3.5,-0.7,99,99
2003,4,4,12,33,12.2,15.3,1.62,5,4.26,999,1018.5,0.1,3.2,-1.3,99,99
2003,4,4,13,36,10.8,13.2,1.83,5.56,4.6,999,1018.9,0.4,3.2,-3.6,99,99
2003,4,4,14,45,11.5,13.8,2.1,5.88,4.89,999,1018.9,0,3.2,-1.5,99,99
2003,4,4,15,48,10,12.7,1.98,5.88,4.83,999,1019.7,-0.3,3.2,-1.6,99,99
2003,4,4,16,48,9.1,10.6,2.12,6.25,5.05,999,1019.4,-0.3,3.1,-1.4,99,99
2003,4,4,17,44,8.7,10.3,1.95,6.67,4.98,999,1019.3,-0.3,3.1,-1.9,99,99
2003,4,4,18,35,9.3,11.1,2.15,6.67,5.22,999,1019.5,-0.3,2.9,-1.9,99,99
2003,4,4,19,47,10,11.6,2.09,6.67,5.25,999,1018.6,-0.2,2.9,-2.3,99,99
2003,4,4,20,46,9.4,11.4,2,7.14,5.32,999,1018.6,0,3.1,-2.8,99,99
2003,4,4,21,47,9.6,11.5,1.99,7.14,5.23,999,1019,0.1,3.1,-3.3,99,99
2003,4,4,22,42,10.6,12.6,1.92,7.14,5.08,999,1019,0.1,3.1,-2.9,99,99
2003,4,4,23,53,10.1,12,2.11,7.14,5.17,999,1019.2,0.1,3.1,-3,99,99
2003,4,5,0,47,10.2,12,2.09,6.67,5.29,999,1019.7,0.1,3.1,-3,99,99
2003,4,5,1,53,9.6,12.1,2.06,7.14,5.19,999,1020.5,0.1,3.1,-4.6,99,99
2003,4,5,2,50,9.7,12,2.23,7.14,5.34,999,1020.3,0,3.1,-5.2,99,99
2003,4,5,3,49,10,11.8,2.04,6.67,5.15,999,1019.7,0,3.1,-5.3,99,99
2003,4,5,4,42,9.6,11.9,2.05,6.67,4.93,999,1020,-0.3,3.1,-4.9,99,99
2003,4,5,5,44,10.2,12.7,2.06,6.67,4.83,999,1020,-0.9,3.1,-3.3,99,99
2003,4,5,6,53,5,6.3,1.88,6.25,4.83,999,1019.4,-1,2.9,-2.9,99,99
2003,4,5,7,69,4.2,5.5,1.95,6.67,4.99,999,1018.6,-0.7,2.9,-2.3,99,99
2003,4,5,8,68,2.8,3.3,1.93,6.25,5.05,999,1017.9,-0.4,2.9,-2.2,99,99
2003,4,5,9,66,2.4,3,1.83,6.67,4.96,999,1017.6,0,3.1,-2.1,99,99
2003,4,5,10,66,2.2,2.6,2.01,6.67,5.07,999,1017.4,0.1,3.1,-2.2,99,99
2003,4,5,11,65,2.4,2.9,2.12,6.67,5.2,999,1017.4,0.4,3.1,-1.9,99,99
2003,4,5,12,66,2.2,2.6,1.85,6.25,5.14,999,1017.9,0.4,3.2,-1.4,99,99
2003,4,5,13,73,8.9,11.3,1.89,7.14,5.06,999,1016.6,0.5,3.2,-0.3,99,99
2003,4,5,14,73,8.2,9.4,2.05,7.14,5.38,999,1016.1,0.9,3.5,0.2,99,99
2003,4,5,15,81,9.2,10.7,2.13,6.67,5.54,999,1015,1.3,3.5,0.6,99,99
2003,4,5,16,84,8.8,10.7,2.17,7.14,5.51,999,1014.1,1.5,3.5,0.8,99,99
2003,4,5,17,85,8.8,10.6,2.17,7.14,5.46,999,1012.7,1.6,3.5,0.8,99,99
2003,4,5,18,45,5.5,6.7,2.1,7.14,5.64,999,1013.5,1.6,3.2,1.3,99,99
2003,4,5,19,52,6.8,8.2,2.01,7.69,5.7,999,1011.6,1.6,3.2,1.4,99,99
2003,4,5,20,51,6.6,8.4,2.13,7.14,5.84,999,1010.1,1.7,3.2,1.3,99,99
2003,4,5,21,48,7.2,8.7,2.25,8.33,6.03,999,1009.5,2,3.5,1.4,99,99
2003,4,5,22,28,6,7.1,2.08,9.09,6.09,999,1009.4,2.2,3.5,1.5,99,99
2003,4,5,23,8,4.6,5.6,2.24,8.33,6.56,999,1010.1,2.5,3.6,1.4,99,99
2003,4,6,0,355,5.2,6.2,2.41,8.33,6.71,999,1010.1,2.7,3.6,1.5,99,99
2003,4,6,1,339,7.7,9.2,1.99,9.09,6.31,999,1010.2,1.1,3.6,0.6,99,99
2003,4,6,2,331,6.8,8,2.13,8.33,6.15,999,1010.4,0.4,3.6,0,99,99
2003,4,6,3,322,5.7,7.1,2.1,9.09,6.28,999,1010.3,0,3.6,-0.2,99,99
2003,4,6,4,305,5.8,7,2.13,9.09,6.24,999,1010.8,0,3.6,-0.3,99,99
2003,4,6,5,292,4.5,6.2,2.14,9.09,6.58,999,1011.3,0,3.5,-0.5,99,99
2003,4,6,6,278,5,6.1,1.86,9.09,6.45,999,1011.4,0.4,3.2,-0.6,99,99
2003,4,6,7,241,4.1,5.8,1.96,9.09,6.71,999,1011.2,1.1,3.1,0.3,99,99
2003,4,6,8,260,8.7,11.2,1.65,9.09,6.66,999,1011.3,1.9,3.2,0.5,99,99
2003,4,6,9,271,14.4,17.5,1.79,9.09,5.22,999,1012.1,2.2,3.2,-4.4,99,99
2003,4,6,10,271,12.7,15.2,1.77,9.09,4.52,999,1013.7,1.2,3.2,-4.4,99,99
2003,4,6,11,277,12.8,16.1,1.68,4,4.51,999,1015.6,0.4,3.2,-5.9,99,99
2003,4,6,12,275,12.2,15.3,1.4,9.09,4.41,999,1017.4,-0.3,3.2,-5.8,99,99
2003,4,6,13,280,11.9,15.2,1.32,10,4.36,999,1018,-0.3,3.2,-6.8,99,99
2003,4,6,14,289,12.6,15.3,1.31,10,4.39,999,1018.9,-0.1,3.4,-6.2,99,99
2003,4,6,15,285,11.8,14.8,1.29,4.17,4.09,999,1020.3,0.5,3.5,-6.3,99,99
2003,4,6,16,294,11.9,14.6,1.44,4.35,4.22,999,1021,1.1,3.5,-7.5,99,99
2003,4,6,17,293,11.1,13,1.37,4,4.19,999,1022.1,1.6,3.5,-6.4,99,99
2003,4,6,18,294,9.5,11.5,1.19,4.35,4.09,999,1023.1,2.1,3.6,-6.6,99,99
2003,4,6,19,291,8.1,10.6,1.14,4,4.06,999,1023.6,2.7,3.6,-6.6,99,99
2003,4,6,20,289,9.2,11.7,1.08,4.17,4,999,1023.8,3.2,3.6,-6.2,99,99
2003,4,6,21,285,9.3,10.9,1.07,4.17,3.87,999,1024.3,3.6,3.6,-6.6,99,99
2003,4,6,22,302,8.9,11.1,1.01,3.57,3.69,999,1025.5,4,3.6,-6.8,99,99
2003,4,6,23,301,8.1,9.9,0.86,3.57,3.66,999,1027.3,4,3.6,-5.8,99,99
2003,4,7,0,302,7,8.3,0.78,3.57,3.57,999,1028.5,3.6,3.6,-7.5,99,99
2003,4,7,1,309,6.7,7.7,0.76,3.45,3.5,999,1030.4,3.5,3.6,-7.6,99,99
2003,4,7,2,308,4.7,5.5,0.58,9.09,3.62,999,1031.4,3.1,3.5,-8.4,99,99
2003,4,7,3,307,6.3,7.4,0.54,8.33,3.6,999,1032.1,2.8,3.5,-8.2,99,99
2003,4,7,4,313,5.6,6.5,0.5,2.7,3.31,999,1032.9,2.7,3.5,-8,99,99
2003,4,7,5,265,4.9,5.5,0.39,9.09,4.02,999,1033.6,2,3.5,-4.2,99,99
2003,4,7,6,309,5.7,7,0.39,9.09,3.72,999,1034.4,1.3,3.2,-4.9,99,99
2003,4,7,7,336,7.5,8.7,0.45,2.86,3.41,999,1034.6,0.9,3.2,-8.7,99,99
2003,4,7,8,330,8.5,10.3,0.62,2.78,3.09,999,1034,0.3,3.2,-9.6,99,99
2003,4,7,9,341,7.2,8.6,0.73,3.03,3.17,999,1034.9,-0.6,3.2,-9.8,99,99
2003,4,7,10,336,6.1,7.4,0.58,2.94,3.27,999,1036,-0.8,3.2,-9.2,99,99
2003,4,7,11,338,6.9,8,0.62,2.78,3.3,999,1036.2,-0.8,3.2,-8.4,99,99
2003,4,7,12,349,7.5,8.6,0.59,2.63,3.33,999,1036.1,-0.7,3.2,-7.2,99,99
2003,4,7,13,349,5.7,6.9,0.62,2.78,3.37,999,1037.3,-0.4,3.2,-6.6,99,99
2003,4,7,14,15,4.8,5.9,0.63,2.7,3.6,999,1037.7,0.2,3.2,-7.6,99,99
2003,4,7,15,28,4.5,5.6,0.55,8.33,3.97,999,1037.7,0.4,3.2,-7.6,99,99
2003,4,7,16,57,3.8,6.1,0.49,9.09,4.35,999,1037.7,0.5,3.2,-6.9,99,99
2003,4,7,17,52,5,6.6,0.5,8.33,4.44,999,1036.8,0.5,3.2,-7.1,99,99
2003,4,7,18,85,3.1,4.5,0.5,9.09,4.16,999,1036.8,0.7,3.2,-7.8,99,99
2003,4,7,19,87,4,5.1,0.49,9.09,4.24,999,1036.5,0.4,3.2,-6.6,99,99
2003,4,7,20,93,4.2,5.5,0.49,8.33,4.08,999,1036.1,0.4,3.2,999,99,99
2003,4,7,21,89,5.1,5.8,0.51,4.35,4.04,999,1036.1,0.5,3.2,-6.4,99,99
2003,4,7,22,80,5.2,6.5,0.51,4.17,3.95,999,1035.7,0.8,3.2,-5.9,99,99
2003,4,7,23,74,6.1,7.7,0.54,4.17,3.61,999,1035.1,0.8,3.2,-5.5,99,99
2003,4,8,0,73,6.9,8.4,0.61,2.86,3.49,999,1034.6,0.8,3.2,-5.1,99,99
2003,4,8,1,74,7,8.1,0.71,3.03,3.35,999,1034.5,0.8,3.2,-5.7,99,99
2003,4,8,2,72,7.8,9.5,0.71,3.13,3.41,999,1033.6,0.9,3.2,-6.3,99,99
2003,4,8,3,69,7.1,8.9,0.85,3.57,3.49,999,1032.8,1.2,3.2,-5.8,99,99
2003,4,8,4,54,9.2,12.3,0.83,3.85,3.58,999,1031.9,0.5,3.2,-6.4,99,99
2003,4,8,5,50,9.2,11,0.99,3.85,3.66,999,1032.1,-1.4,3.2,-2.5,99,99
2003,4,8,6,56,10.6,12.4,1.19,4.17,3.8,999,1031.4,-1.3,3.2,-2,99,99
2003,4,8,7,53,10.9,13.4,1.36,4.55,3.93,999,1030.6,-1,3.2,-1.8,99,99
2003,4,8,8,62,10,12.2,1.48,5,4.22,999,1031.3,-0.9,3.1,-1.8,99,99
2003,4,8,9,55,11.3,14.1,1.49,5.56,4.26,999,1030.6,-0.7,3.1,-1.3,99,99
2003,4,8,10,62,10.6,12.4,1.79,6.25,4.73,999,1030.3,-0.3,3.1,-1.3,99,99
2003,4,8,11,50,11.8,13.7,99,99,99,999,1029.4,0.1,3.1,-1.5,99,99
2003,4,8,12,42,10.7,12.5,2.19,6.67,5.22,999,1029.9,0.5,3.2,-1.7,99,99
2003,4,8,13,52,10.8,12.5,2.25,7.14,5.44,999,1029.5,1.1,3.2,-1.7,99,99
2003,4,8,14,49,10.5,12.3,2.12,7.14,5.33,999,1029.7,1.3,3.2,-1.9,99,99
2003,4,8,15,48,9.9,11.7,2.22,7.14,5.52,999,1029.5,1.3,3.2,-1.6,99,99
2003,4,8,16,49,9.5,11.1,2.37,7.69,5.59,999,1028.9,1.5,3.2,-1.6,99,99
2003,4,8,17,45,9.1,10.6,2.19,7.69,5.57,999,1029,1.3,3.5,-1.2,99,99
2003,4,8,18,52,10.2,11.7,2.12,7.69,5.39,999,1027.3,1.3,3.5,-0.9,99,99
2003,4,8,19,48,8.6,10.1,2.3,7.69,5.67,999,1027.3,1.4,3.5,-0.8,99,99
2003,4,8,20,40,7.9,9.9,2.21,8.33,5.69,999,1027.3,1.6,3.5,-1.4,99,99
2003,4,8,21,31,8.4,10,2.48,8.33,6.02,999,1027.1,1.2,3.5,-1.9,99,99
2003,4,8,22,36,7.8,9.3,2.32,8.33,5.9,999,1027,1.3,3.5,-2.4,99,99
2003,4,8,23,39,7.3,9.6,2.22,8.33,5.86,999,1027,1.6,3.2,-2.5,99,99
2003,4,9,0,31,7.4,9,2.13,8.33,6.07,999,1027.1,1.6,3.2,-1.5,99,99
2003,4,9,1,35,6.3,7.3,1.8,7.69,5.66,999,1028.1,1.6,3.2,-0.6,99,99
2003,4,9,2,29,5.7,7.5,1.95,8.33,5.95,999,1027.2,1.9,3.2,0.2,99,99
2003,4,9,3,38,6.4,8,1.9,8.33,6.01,999,1026.6,2,3.2,-0.5,99,99
2003,4,9,4,37,5.1,6.9,1.94,8.33,6.03,999,1026,2.2,3.2,-1.3,99,99
2003,4,9,5,44,5.1,6.2,1.96,8.33,6.12,999,1025.7,2,3.2,-0.9,99,99
2003,4,9,6,45,4.3,5.4,2.01,8.33,6.21,999,1025.4,2,3.1,-0.7,99,99
2003,4,9,7,31,4.5,5.9,1.91,8.33,6.19,999,1025.2,2,3.2,-0.2,99,99
2003,4,9,8,31,5,6,1.95,8.33,6.33,999,1025.1,2.1,3.2,-0.1,99,99
2003,4,9,9,39,6.3,7.3,1.89,8.33,6.51,999,1024.3,2.4,3.1,0,99,99
2003,4,9,10,34,6,7.2,1.89,9.09,6.51,999,1024.6,2.7,3.2,0.4,99,99
2003,4,9,11,43,6.6,7.7,2.04,9.09,6.71,999,1024.3,2.7,3.2,0.7,99,99
2003,4,9,12,50,6.1,7,99,99,99,999,1025.1,2.8,3.2,-0.1,99,99
2003,4,9,13,66,6.3,7.3,1.65,10,6.29,999,1024.7,2.6,3.2,0.9,99,99
2003,4,9,14,63,6.9,99,99,99,99,999,1024.3,2.4,999,0.4,99,99
2003,4,9,15,61,5.8,6.9,1.64,9.09,5.95,999,1024.4,2.1,3.2,0.8,99,99
2003,4,9,16,40,6.8,7.9,1.59,9.09,5.64,999,1024.3,1.7,3.2,0.8,99,99
2003,4,9,17,40,7.6,8.6,1.73,10,5.86,999,1024.2,1.3,3.2,0.7,99,99
2003,4,9,18,26,7.8,9,1.77,10,5.54,999,1023.7,1.2,3.2,0.6,99,99
2003,4,9,19,33,7.6,8.8,1.77,9.09,5.86,999,1023.4,1.4,3.2,0.7,99,99
2003,4,9,20,41,7.2,8.4,1.78,10,5.9,999,1022.4,1.2,3.2,0.5,99,99
2003,4,9,21,34,6.4,7.8,1.67,10,5.9,999,1022.5,1.3,3.2,0.5,99,99
2003,4,9,22,34,7.2,8.5,1.68,9.09,6.04,999,1021.7,1.6,3.5,0.5,99,99
2003,4,9,23,29,6.1,7.2,1.55,9.09,5.97,999,1022.1,2.1,3.5,0.6,99,99
2003,4,10,0,24,6.2,7.4,1.56,10,6.27,999,1022.1,2.4,3.5,0.1,99,99
2003,4,10,1,30,6.3,7.3,1.59,9.09,6.27,999,1021.9,2.7,3.5,0.2,99,99
2003,4,10,2,27,6.5,7.6,1.51,10,6.1,999,1021.4,2.7,3.3,0.6,99,99
2003,4,10,3,18,6.4,7.3,1.55,9.09,6.21,999,1021.2,2.8,3.2,0.4,99,99
2003,4,10,4,35,6.2,7.2,1.49,10,6.17,999,1021.1,2.8,3.2,-0.2,99,99
2003,4,10,5,22,6.2,7.1,99,99,99,999,1021.1,2.8,3.2,-0.5,99,99
2003,4,10,6,20,5.5,6.7,1.47,10,5.79,999,1021.1,2.8,3.2,-0.7,99,99
2003,4,10,7,357,6.2,7,1.47,10,5.7,999,1021,2.7,3.2,0.1,99,99
2003,4,10,8,339,6,6.8,1.33,10,5.29,999,1021.3,1.7,3.1,0.1,99,99
2003,4,10,9,350,6.1,7.1,99,99,99,999,1020.8,1.7,2.9,-0.1,99,99
2003,4,10,10,353,5.6,6.4,1.47,9.09,5.26,999,1021,1.9,2.8,0.4,99,99
2003,4,10,11,357,4.8,5.6,1.39,9.09,5.47,999,1022,2.1,2.8,0.4,99,99
2003,4,10,12,344,5,5.7,1.3,10,5.57,999,1022.7,2,2.8,-0.1,99,99
2003,4,10,13,339,4.8,5.4,1.14,9.09,5.34,999,1023.3,2.1,3.1,0.1,99,99
2003,4,10,14,2,6,7,1,9.09,5.02,999,1023.2,2.5,3.2,-0.1,99,99
2003,4,10,15,14,6.1,7,1.11,9.09,5.19,999,1022.9,2.7,3.2,0,99,99
2003,4,10,16,20,6,6.8,1.15,9.09,5.25,999,1023.5,2.7,3.2,0.1,99,99
2003,4,10,17,34,4.6,5.3,1.1,9.09,5.13,999,1023.4,2.9,3.5,-1,99,99
2003,4,10,18,41,3.6,4.4,1.09,8.33,5.44,999,1022.8,3.1,3.5,-0.6,99,99
2003,4,10,19,66,3.2,3.9,1.2,10,6.01,999,1022.8,3.4,3.6,-0.6,99,99
2003,4,10,20,84,3.7,4.4,1.29,9.09,6.18,999,1022.5,3.6,3.6,-1.4,99,99
2003,4,10,21,92,3.1,3.8,1.39,9.09,6.23,999,1022.7,3.6,3.9,-1.8,99,99
2003,4,10,22,111,3.6,4.8,1.57,10,6.76,999,1022.5,3.6,3.9,-1,99,99
2003,4,10,23,122,4,4.8,1.69,10,6.88,999,1022,3.6,3.9,-0.3,99,99
2003,4,11,0,131,4.9,6,1.46,8.33,6.76,999,1022,3.5,3.7,0.1,99,99
2003,4,11,1,117,4.7,5.5,1.32,9.09,6.95,999,1022.1,3.5,3.6,0.1,99,99
2003,4,11,2,123,4.8,6.2,1.38,10,7.42,999,1022.6,3.5,3.6,0.5,99,99
2003,4,11,3,95,3.3,4.1,1.24,10,6.7,999,1022.7,3.5,3.6,0.9,99,99
2003,4,11,4,55,4,4.7,1.3,9.09,6.77,999,1021.8,3.2,3.6,0.7,99,99
2003,4,11,5,44,4.3,5,1.2,10,6.59,999,1021.7,3.2,3.5,0.7,99,99
2003,4,11,6,57,4.6,5.4,1.49,10,7.12,999,1021.2,3.2,3.5,1,99,99
2003,4,11,7,52,4.1,4.7,1.39,10,7.03,999,1020.8,3.2,3.5,1.5,99,99
2003,4,11,8,60,3.7,4.4,1.43,9.09,6.65,999,1020.4,3.5,3.5,1.7,99,99
2003,4,11,9,40,5.3,6.7,1.69,10,6.74,999,1019.9,3.5,3.5,1.7,99,99
2003,4,11,10,30,6.2,7.2,1.37,10,5.93,999,1019.4,3.5,3.5,1.7,99,99
2003,4,11,11,35,6.7,8,1.43,10,6.08,999,1019.7,3.5,3.2,1.7,99,99
2003,4,11,12,40,6.6,7.8,1.31,10,5.82,999,1019.6,3.6,3.3,1.4,99,99
2003,4,11,13,53,6.1,7.7,1.47,10,5.93,999,1019.5,4,3.3,1.3,99,99
2003,4,11,14,50,6.6,7.8,1.38,9.09,5.71,999,1018.9,3.9,3.2,1.6,99,99
2003,4,11,15,35,6.6,7.9,1.42,10,5.92,999,1018.1,3.9,3.5,1.9,99,99
2003,4,11,16,38,8.1,9.8,1.47,10,5.41,999,1016.9,3.9,3.3,1.9,99,99
2003,4,11,17,32,8.6,10.3,1.53,10,5.35,999,1016,3.6,3.4,2.1,99,99
2003,4,11,18,27,9.1,11.4,1.74,8.33,5.17,999,1014.9,3.6,3.3,2.3,99,99
2003,4,11,19,22,7,8.1,1.74,9.09,5.28,999,1015,3.5,3.3,2.9,99,99
2003,4,11,20,19,9.6,11.2,1.86,8.33,5.24,999,1012.8,3.2,3.3,2.8,99,99
2003,4,11,21,27,10.1,11.9,1.99,8.33,5.24,999,1011.5,3.5,3.3,3.2,99,99
2003,4,11,22,25,10,11.8,2.03,6.67,5.14,999,1010.4,3.5,3.3,3.3,99,99
2003,4,11,23,22,10.7,12.5,2.07,10,5.28,999,1009.2,3.6,3.5,3.5,99,99
2003,4,12,0,26,10.4,12,1.71,9.09,4.96,999,1008,3.9,3.5,3.8,99,99
2003,4,12,1,21,9.6,11.1,1.74,9.09,5.06,999,1007.3,3.9,3.5,3.8,99,99
2003,4,12,2,15,9.9,11.6,1.72,6.67,4.78,999,1005.9,3.9,3.5,3.9,99,99
2003,4,12,3,7,9.5,11,1.75,8.33,5.09,999,1004.9,3.9,3.5,3.9,99,99
2003,4,12,4,360,9.6,11.6,1.69,5.56,4.93,999,1003.6,3.9,3.5,3.8,99,99
2003,4,12,5,10,10.4,12,1.72,9.09,5,999,1002.6,3.9,3.5,3.8,99,99
2003,4,12,6,11,11.1,12.8,1.64,6.25,4.73,999,1001.1,3.7,3.5,3.6,99,99
2003,4,12,7,14,12.5,15.2,1.79,9.09,5.15,999,1000.2,3.6,3.3,3.5,99,99
